corl0047,Surge wrasse (Thalassoma purpureum),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0047.htm,http://www.photolib.noaa.gov/bigs/corl0047.jpg,http://www.photolib.noaa.gov/700s/corl0047.jpg
corl0048,Galapagos sharks (Carcharinus galapagensis),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0048.htm,http://www.photolib.noaa.gov/bigs/corl0048.jpg,http://www.photolib.noaa.gov/700s/corl0048.jpg
corl0049,Spectacled parrotfish (Chlorurus perspicillatus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0049.htm,http://www.photolib.noaa.gov/bigs/corl0049.jpg,http://www.photolib.noaa.gov/700s/corl0049.jpg
corl0050,Sailfin tang (Zebrasoma veliferum),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0050.htm,http://www.photolib.noaa.gov/bigs/corl0050.jpg,http://www.photolib.noaa.gov/700s/corl0050.jpg
corl0051,Morwong (Cheilodactylus vittatus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0051.htm,http://www.photolib.noaa.gov/bigs/corl0051.jpg,http://www.photolib.noaa.gov/700s/corl0051.jpg
corl0052,Yellowmouth moray (Gymnothorax nudivomer),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0052.htm,http://www.photolib.noaa.gov/bigs/corl0052.jpg,http://www.photolib.noaa.gov/700s/corl0052.jpg
corl0053,Hawaiian hogfish (Bodianus albotaeniatus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0053.htm,http://www.photolib.noaa.gov/bigs/corl0053.jpg,http://www.photolib.noaa.gov/700s/corl0053.jpg
corl0054,Hawaiian whitespotted toby (Canthigaster jactator),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0054.htm,http://www.photolib.noaa.gov/bigs/corl0054.jpg,http://www.photolib.noaa.gov/700s/corl0054.jpg
corl0055,Bluespine unicornfish (Naso unicornis),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0055.htm,http://www.photolib.noaa.gov/bigs/corl0055.jpg,http://www.photolib.noaa.gov/700s/corl0055.jpg
corl0056,A school of brown chub (Kyphosus bigibbus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0056.htm,http://www.photolib.noaa.gov/bigs/corl0056.jpg,http://www.photolib.noaa.gov/700s/corl0056.jpg
corl0057,Spectacled parrotfish (Chlorurus perspicillatus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0057.htm,http://www.photolib.noaa.gov/bigs/corl0057.jpg,http://www.photolib.noaa.gov/700s/corl0057.jpg
corl0058,Spectacled parrotfish (Chlorurus perspicillatus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0058.htm,http://www.photolib.noaa.gov/bigs/corl0058.jpg,http://www.photolib.noaa.gov/700s/corl0058.jpg
corl0059,Whitebar surgeonfish (Acanthurus leucopareius),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0059.htm,http://www.photolib.noaa.gov/bigs/corl0059.jpg,http://www.photolib.noaa.gov/700s/corl0059.jpg
corl0060,Whitebar surgeonfish (Acanthurus leucopareius),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0060.htm,http://www.photolib.noaa.gov/bigs/corl0060.jpg,http://www.photolib.noaa.gov/700s/corl0060.jpg
corl0061,Freckled hawkfish (Paracirrhites forsteri),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0061.htm,http://www.photolib.noaa.gov/bigs/corl0061.jpg,http://www.photolib.noaa.gov/700s/corl0061.jpg
corl0062,Morwong (Cheilodactylus vittatus),Kevin Lino NOAA/NMFS/PIFSC/ESD,http://www.photolib.noaa.gov/htmls/corl0062.htm,http://www.photolib.noaa.gov/bigs/corl0062.jpg,http://www.photolib.noaa.gov/700s/corl0062.jpg
